Date,Open,High,Low,Close,Volume,Ticker
2022-11-08,88.57889556884766,89.99376471795951,87.27362210709543,88.57889556884766,30429000,GOOGL
2022-11-09,88.1305162368981,89.11694583780549,86.96474409237543,87.00460052490234,31769100,GOOGL
2022-11-10,91.91678707557534,94.0490566499946,91.27909940482398,93.6006851196289,51620100,GOOGL
2022-11-11,94.34798655132452,96.57989364686715,93.58076349852587,96.06177520751953,33090500,GOOGL
2022-11-14,94.7465270795621,96.44039116572839,94.16862784252442,95.35432434082031,30179500,GOOGL
2022-11-15,97.90508437003723,99.77829102289418,96.36067997092304,98.08443450927734,41640800,GOOGL
2022-11-16,97.54639245394533,99.28010554733504,97.28732943020373,98.49295806884766,29105200,GOOGL
2022-11-17,96.61974390728591,98.92139771493929,96.44039376631052,98.00472259521484,26052600,GOOGL
2022-11-18,98.41324317515632,98.54277848528112,96.02191796526337,97.07808685302734,28342300,GOOGL
2022-11-21,96.9385902443316,98.04458154174411,95.01556108414778,95.25469207763672,21647400,GOOGL
2022-11-22,95.60342995871832,96.86884703397877,93.71029875307045,96.699462890625,23438500,GOOGL
2022-11-23,96.73930817833025,98.40328193133108,96.73930817833025,98.10436248779297,18868100,GOOGL
2022-11-25,97.8851602865482,98.28371702847541,97.04819797015486,97.10797882080078,9701400,GOOGL
2022-11-28,96.6895013056447,97.22755178724331,95.2646660308107,95.70307922363281,26237500,GOOGL
2022-11-29,95.3842265796523,95.77281729148433,93.77007528307819,94.84617614746094,20061700,GOOGL
2022-11-30,94.47751632530994,100.67505132598242,94.07895957765118,100.62522888183594,43647500,GOOGL
2022-12-01,100.65511930758876,101.88067997631784,99.88790383986174,100.62522888183594,28687100,GOOGL
2022-12-02,98.69223833554074,100.40601937763044,98.542778609275,100.07721710205078,21480700,GOOGL
2022-12-05,99.04096889811133,101.01381288462309,98.64241217702863,99.12068176269531,24405100,GOOGL
2022-12-06,98.94132709072056,99.41958905266468,96.07172491170854,96.62970733642578,24910700,GOOGL
2022-12-07,96.06176794993793,96.5300639108475,94.37786984606305,94.59707641601562,31045400,GOOGL
2022-12-08,95.03548717492762,95.23476934121265,93.1124579808419,93.37152099609375,32213300,GOOGL
2022-12-09,93.4313048049758,93.91954042646346,92.41499233115599,92.49470520019531,28225400,GOOGL
2022-12-12,92.37513014885984,93.2220584246516,91.27910487419773,92.97296142578125,29420000,GOOGL
2022-12-13,97.40689540275183,99.17049886129242,94.68675275108303,95.28458404541016,40593700,GOOGL
2022-12-14,94.8561359816481,96.52010974399589,93.26191667810996,94.72660827636719,28733600,GOOGL
2022-12-15,92.79361199755841,93.30177200768405,89.6848862928774,90.53181457519531,40107000,GOOGL
2022-12-16,90.43217684823813,91.00011770315805,89.19665025710515,89.9339828491211,58011800,GOOGL
2022-12-19,89.93398560057557,90.23289744808845,87.8913871009693,88.12055969238281,29493000,GOOGL
2022-12-20,87.79175424108709,88.85788918144947,87.12417605265708,88.6984634399414,23453800,GOOGL
2022-12-21,88.75824520706126,89.89412692329897,88.00098819562373,89.25643920898438,24745600,GOOGL
2022-12-22,87.84156512231799,88.22018980580087,86.00820734550712,87.44300842285156,27658300,GOOGL
2022-12-23,86.79535440709022,89.22654342295682,86.75549797711113,88.90769958496094,23003000,GOOGL
2022-12-27,88.47925920662847,88.61875292126555,86.69572373881171,87.07434844970703,20097300,GOOGL
2022-12-28,86.66583640297101,87.72200530910052,85.62959191314083,85.70929718017578,19523200,GOOGL
2022-12-29,86.30713177944276,88.52907277484294,86.29716577087261,88.1305160522461,23333500,GOOGL
2022-12-30,86.66583092741621,87.9810627733662,86.25730820163317,87.91131591796875,23986300,GOOGL
2023-01-03,89.26639931771285,90.72113252068196,88.20026443734325,88.79810333251953,28131200,GOOGL
2023-01-04,90.02366130007265,90.32258076411857,86.95478419630723,87.7618637084961,34854800,GOOGL
2023-01-05,87.15405835674365,87.253695634982,85.58972952270685,85.88864135742188,27194400,GOOGL
2023-01-06,86.47651205651783,87.37326274187966,84.55348298751184,87.02452087402344,41381500,GOOGL
2023-01-09,88.04084037204656,89.72473844973383,87.54264639420649,87.70206451416016,29003900,GOOGL
2023-01-10,85.66944998158469,88.34972873246679,85.51999025005739,88.10063171386719,30467800,GOOGL
2023-01-11,88.8578858679864,91.26914310459799,88.68850172532865,91.1894302368164,26862000,GOOGL
2023-01-12,91.14957653320798,91.5381672405778,89.42582196828673,90.80083465576172,30258100,GOOGL
2023-01-13,90.52185251603511,91.85701645147581,89.80445190616697,91.78726959228516,26329200,GOOGL
2023-01-17,91.72747387421029,91.9167900206618,89.72473953244852,90.96025848388672,32602400,GOOGL
2023-01-18,91.80719072227554,92.46481045839508,90.31260870582629,90.79087829589844,29116700,GOOGL
2023-01-19,90.39232693608494,93.27188785053708,90.30264805682003,92.71391296386719,37000400,GOOGL
2023-01-20,94.75649586822666,97.94494198183678,94.67678300497307,97.66594696044922,63191100,GOOGL
2023-01-23,97.59620744614631,99.67866244471271,97.14783585983596,99.4295654296875,40005100,GOOGL
2023-01-24,97.74566366368212,99.25021170889295,96.84891292144263,97.34710693359375,33078500,GOOGL
2023-01-25,95.2248024005236,95.81267528301453,93.42134252385841,94.87606811523438,42330000,GOOGL
2023-01-26,96.1514427043169,97.21757756805295,95.03548539948105,97.16775512695312,30114000,GOOGL
2023-01-27,96.95852091146214,99.95765113848242,96.95852091146214,99.0110855102539,33879800,GOOGL
2023-01-30,97.12790179059655,97.93497360648114,96.05180096819252,96.58985137939453,27226200,GOOGL
2023-01-31,96.52010847216931,98.52284288248825,96.47028603134386,98.48298645019531,29870700,GOOGL
2023-02-01,98.35346443427653,100.82451016647553,97.22754866378031,100.06725311279297,35531100,GOOGL
2023-02-02,105.4178577079184,107.46044862949765,105.22854154766723,107.35084533691406,69883800,GOOGL
2023-02-03,102.55821872611254,107.42058950445697,102.20948444110049,104.40153503417969,65309300,GOOGL
2023-02-06,102.03013393595903,103.98305352700574,101.51200791275724,102.52832794189453,31999600,GOOGL
2023-02-07,102.84717223763629,107.7892558852478,102.74753495639422,107.25120544433594,49010200,GOOGL
2023-02-08,101.68140584887735,102.7674651991219,97.68588754926381,99.0110855102539,94743500,GOOGL
2023-02-09,99.63879824471734,99.66868866789683,93.29180405986752,94.66682434082031,119455000,GOOGL
2023-02-10,95.10523517958713,96.4005426696298,93.90957257480731,94.2284164428711,54980700,GOOGL
2023-02-13,94.39780010751662,94.85613769042568,93.50104935754783,94.26827239990234,50076100,GOOGL
2023-02-14,94.08892331366818,94.50740446777245,91.92676308229196,94.33802032470703,54726100,GOOGL
2023-02-15,94.1486963136537,96.76920151646188,93.8099280557692,96.58985137939453,50169000,GOOGL
2023-02-16,95.02552246808358,97.32717622276208,94.39779318819902,95.1650161743164,42462600,GOOGL
2023-02-17,94.50740269191552,95.2148372777522,92.87332693835303,94.00920867919922,34284100,GOOGL
2023-02-21,92.66408654770441,92.76372383007642,91.38871108893322,91.45845794677734,33629300,GOOGL
2023-02-22,91.36877693627122,91.7772996668387,90.28271766067176,91.31896209716797,30884000,GOOGL
2023-02-23,91.58798498742568,91.6079170048575,89.43579081686464,90.56170654296875,41206400,GOOGL
2023-02-24,89.11694514159397,89.5653167008038,88.26005085355271,88.80805969238281,36585100,GOOGL
2023-02-27,89.54539489746094,89.8343483380739,89.01730285657956,89.54539489746094,27502300,GOOGL
2023-02-28,89.00734406302703,90.90048283015722,88.99737805426645,89.73470306396484,30142000,GOOGL
2023-03-01,89.6549980280425,90.70120089545082,89.34611257037564,90.03362274169922,31111200,GOOGL
2023-03-02,89.33615730455621,91.94668916230971,89.266402842439,91.6677017211914,32204400,GOOGL
2023-03-03,92.14596493323113,93.39144992442412,92.11606690789932,93.31173706054688,35160100,GOOGL
2023-03-06,93.68039333078706,95.62335442791783,93.66046891625142,94.78638458251953,32639300,GOOGL
2023-03-07,94.6369304415789,95.32443295496596,93.1921633589953,93.5209732055664,27835500,GOOGL
2023-03-08,93.78004108357678,95.61339135052926,93.66047178718708,93.9095687866211,34103300,GOOGL
2023-03-09,93.71029636831206,95.18494638161611,91.56806060387983,91.98654174804688,28813500,GOOGL
2023-03-10,91.8370812734991,92.45484457781508,90.07347783645488,90.30264282226562,35941000,GOOGL
2023-03-13,89.76459425581886,92.23563992279024,89.0970160980626,90.78091430664062,37335600,GOOGL
2023-03-14,92.22567394079233,94.01917544168379,92.10611224195785,93.63058471679688,36050200,GOOGL
2023-03-15,92.88329469038732,96.57989342190085,92.30538780034908,95.76285552978516,50622100,GOOGL
2023-03-16,95.85252039748471,100.82450187867342,95.15505185394973,99.9576416015625,65492000,GOOGL
2023-03-17,99.8978642704192,102.46853956549562,99.73843853952351,101.2529525756836,61028500,GOOGL
2023-03-20,99.75837528929321,101.38248509019449,99.50927827432959,100.85440063476562,32960400,GOOGL
2023-03-21,100.88428861712059,104.72038103429298,100.85439819234283,104.54103088378906,42110300,GOOGL
2023-03-22,103.89337090447653,106.20499070453981,102.95677137635991,102.99662780761719,43427400,GOOGL
2023-03-23,104.68052407511516,105.91605070653395,104.08269277704915,105.21857452392578,40797800,GOOGL
2023-03-24,104.61077914201698,105.10897316654567,103.46493136523353,105.05915832519531,30393300,GOOGL
2023-03-27,104.2421141191209,104.38160782939818,101.56182799681008,102.08991241455078,31120900,GOOGL
2023-03-28,102.06999565728084,102.07995406459273,99.37974332473478,100.66508483886719,32057900,GOOGL
2023-03-29,101.91056555313638,102.11980612528802,100.28645581586184,101.0237808227539,28779600,GOOGL
2023-03-30,100.54552100713474,100.79461801773391,99.41959765405045,100.52558898925781,33086200,GOOGL
2023-03-31,100.93410825723853,103.51474954923273,100.67504524662844,103.35533142089844,36863400,GOOGL
2023-04-03,102.0201694850945,104.15243925490958,101.56183190485585,103.9830551147461,25035400,GOOGL
2023-04-04,103.95316799326396,105.1986530666947,103.66421454400752,104.34175872802734,24420100,GOOGL
2023-04-05,105.39791716181968,105.71676100485338,103.28557955241027,104.0926513671875,28290500,GOOGL
2023-04-06,104.87980673804246,108.77568000362447,103.95316556101758,108.02838897705078,48711500,GOOGL
2023-04-10,106.59359242866749,107.20138211978893,104.74031012584882,106.0555419921875,27067400,GOOGL
2023-04-11,106.16514495942444,106.34449510437418,104.30189665365981,104.96947479248047,26311800,GOOGL
2023-04-12,106.19504209822432,106.3644262453215,103.96312735286821,104.26204681396484,24370300,GOOGL
2023-04-13,105.45770081878455,107.10174251651071,105.45770081878455,107.04196166992188,24843600,GOOGL
2023-04-14,106.50391683251391,108.54651535227738,106.4540943898514,108.47676849365234,26578000,GOOGL
2023-04-17,104.28197622280368,105.77655828721112,104.14247490310183,105.58724212646484,37571200,GOOGL
2023-04-18,106.10536105037748,106.15518349348778,103.69410379985447,104.12255096435547,26596400,GOOGL
2023-04-19,103.20587202176895,104.60081675777899,102.69771200755615,103.80370330810547,20905700,GOOGL
2023-04-20,103.53468571674718,105.86623010018933,103.4948292826066,104.90969848632812,27820800,GOOGL
2023-04-21,105.0890472068993,105.61713164884955,104.40153703055937,105.02926635742188,25800100,GOOGL
2023-04-24,105.10897252104597,106.24485428184863,104.32182505490422,105.58724212646484,23542800,GOOGL
2023-04-25,105.44774323564162,106.30463751867882,103.46492565414268,103.47489166259766,46664100,GOOGL
2023-04-26,104.54102434862729,105.96585945471647,102.25929497723486,103.33539581298828,53347600,GOOGL
2023-04-27,104.07272025609981,107.97856686952834,103.16601115783318,107.20137786865234,50089200,GOOGL
2023-04-28,106.65338153159604,106.96225940536077,104.7104202047256,106.9522933959961,36139800,GOOGL
2023-05-01,106.45409723477549,107.59994503009816,106.4341728182805,106.81279754638672,26681700,GOOGL
2023-05-02,106.75300866281339,106.81278950963804,103.33539755232405,104.93958282470703,30997200,GOOGL
2023-05-03,105.1488280563767,107.1017476916255,104.58088718082902,105.02926635742188,21795400,GOOGL
2023-05-04,105.10896494666635,105.2185682316383,103.59445857534725,104.31185913085938,23419500,GOOGL
2023-05-05,104.44139154407344,105.49756040855702,103.73395696485923,105.18868255615234,26625100,GOOGL
2023-05-08,104.80008844598915,107.57004582481335,104.78016403112034,107.38072967529297,26511400,GOOGL
2023-05-09,107.99849418300555,109.7521391829327,106.80283162959533,106.96224975585938,36360100,GOOGL
2023-05-10,107.58002119199466,112.53207111884933,107.54016475695272,111.34636688232422,63153400,GOOGL
2023-05-11,114.98317653574632,117.49407094690639,113.99675454584455,116.1489486694336,78900000,GOOGL
2023-05-12,116.25855974118508,117.60368210871694,115.69061884814552,117.08556365966797,41073800,GOOGL
2023-05-15,115.69061562796306,118.05205801320747,115.59097834459287,116.08917236328125,36266800,GOOGL
2023-05-16,116.06923500226898,120.31384997460805,116.00945415536636,119.07833099365234,45035600,GOOGL
2023-05-17,119.17797328210969,121.2305301983083,118.4605726817738,120.40352630615234,33323600,GOOGL
2023-05-18,120.51312301465028,122.86459925314621,120.39356132235058,122.38633728027344,35234200,GOOGL
2023-05-19,123.10374444267285,125.51500165661868,121.70879967695764,122.31659698486328,41330300,GOOGL
2023-05-22,122.4959407602368,125.97333268380879,122.2966586030265,124.59832000732422,35253000,GOOGL
2023-05-23,123.7115441641052,124.1798401629218,121.76858290193401,122.11731719970703,34046300,GOOGL
2023-05-24,120.68251681712213,121.46966424621482,119.42706581359634,120.46331024169922,34182600,GOOGL
2023-05-25,124.07023343765825,124.86734689781153,121.51948252810746,123.03399658203125,42317000,GOOGL
2023-05-26,122.72511092418479,124.80756584445876,122.00771033158968,124.159912109375,35635900,GOOGL
2023-05-30,125.1861903664525,125.20612238390397,121.55933857769132,123.22330474853516,35076700,GOOGL
2023-05-31,122.30662394363127,123.61188975842558,122.05752694985605,122.42619323730469,37325800,GOOGL
2023-06-01,122.37637397359454,123.97059325475999,122.1770994141378,123.27312469482422,30772700,GOOGL
2023-06-02,123.5421442808356,125.69434597991656,123.31297930103759,124.21968841552734,26963100,GOOGL
2023-06-05,123.56207932544066,126.96972449731847,123.39268758623903,125.55485534667969,32305500,GOOGL
2023-06-06,125.55485880304526,127.82661471166512,124.90720505794604,126.85015869140625,26638300,GOOGL
2023-06-07,126.51138895956268,128.57390426880946,121.67890855069605,122.05753326416016,52539000,GOOGL
2023-06-08,121.78851615880586,122.78490422077098,120.80208650413729,121.69883728027344,29389200,GOOGL
2023-06-09,121.80842996889506,123.31297793997,121.46966170620688,121.78850555419922,23762500,GOOGL
2023-06-12,122.34648449378062,123.60193551318817,121.2205687806728,123.19341278076172,28306400,GOOGL
2023-06-13,124.52857630364193,124.7079264487507,122.73507485255418,123.38272857666016,22278300,GOOGL
2023-06-14,122.65536388056533,123.6019370617399,121.01132212533565,123.22330474853516,30592300,GOOGL
2023-06-15,122.69521482146682,125.00683462293748,121.95788984735073,124.63816833496094,35246300,GOOGL
2023-06-16,125.47513385090386,125.65448398455273,122.83470428400987,123.08380126953125,45514000,GOOGL
2023-06-20,122.48598084955104,124.12005661083856,121.6988333935176,122.65536499023438,26097500,GOOGL
2023-06-21,121.95789455442348,122.21695756683378,119.6661990792251,120.11457824707031,30306300,GOOGL
2023-06-22,119.56655375080298,122.79484857356037,118.40078167617348,122.7051773071289,26952200,GOOGL
2023-06-23,120.94157782772663,122.34648861613562,120.62273395829045,121.89810943603516,34885300,GOOGL
2023-06-26,120.32381660927845,121.55933559666458,117.84280502418773,117.91255187988281,33969900,GOOGL
2023-06-27,116.6571180513306,118.64989420826414,115.68065438962455,117.90260314941406,39535900,GOOGL
2023-06-28,116.66706775870843,119.95515121318527,116.42793676622343,119.74591064453125,27091400,GOOGL
2023-06-29,118.80930878212837,119.62634667787647,117.87270918572874,118.66981506347656,24090900,GOOGL
2023-06-30,119.73595039030789,120.64266716655467,119.25768838235332,119.26764678955078,29519700,GOOGL
2023-07-03,118.80930682460853,119.75588001624993,118.39082567554806,119.46692657470703,14467900,GOOGL
2023-07-05,118.80930563505716,122.16713600643209,118.79934722815834,121.31024169921875,27584800,GOOGL
2023-07-06,119.36727726407804,119.86547122995177,117.97233263926431,119.67615509033203,24745200,GOOGL
2023-07-07,119.66620237640888,120.61277557782724,118.96873378743742,119.04844665527344,21692600,GOOGL
2023-07-10,117.87270469949438,117.88266310627797,115.72050294762924,116.02938079833984,35315200,GOOGL
2023-07-11,115.86996015741971,117.2848292774124,114.93335301513636,116.71688842773438,23078800,GOOGL
2023-07-12,118.3708995404575,119.89537199120542,117.98230882171146,118.50042724609375,30404400,GOOGL
2023-07-13,120.49320284562855,124.37911762087124,120.01493325406626,124.09016418457031,44297900,GOOGL
2023-07-14,124.3492318830343,126.32207596821483,123.04395836616128,124.96698760986328,33266800,GOOGL
2023-07-17,125.48510952290583,126.6409156717828,123.75138889683441,124.19976806640625,25716200,GOOGL
2023-07-18,124.14994292055289,124.22965578476325,122.5158672134261,123.31298065185547,26226400,GOOGL
2023-07-19,124.14994261118203,124.72784947251137,121.36006078730566,121.58922576904297,37224000,GOOGL
2023-07-20,120.98143768873189,123.64179201237329,117.79299890404978,118.76945495605469,37906800,GOOGL
2023-07-21,120.18432570988017,120.5529844121068,118.30115296021432,119.58648681640625,72937900,GOOGL
2023-07-24,121.22056924233992,122.55572553012773,120.54302508980719,121.09103393554688,29686100,GOOGL
2023-07-25,120.92164928904083,122.70518473602398,120.58287341328139,121.7685775756836,52509600,GOOGL
2023-07-26,129.600198794557,130.50690035010535,127.85651973620851,128.80308532714844,61682100,GOOGL
2023-07-27,131.19440695995237,132.75874342754594,128.32480463674472,128.93260192871094,44952100,GOOGL
2023-07-28,130.30763364496295,133.25694909118923,130.09840065939707,132.10113525390625,36591200,GOOGL
2023-07-31,132.25057425134872,133.04768768767389,131.30400869732006,132.24061584472656,28055500,GOOGL
2023-08-01,130.30762134379327,132.15094522413256,130.20797646238464,131.07484436035156,23166800,GOOGL
2023-08-02,128.9824251800842,129.62011289995053,127.09925244456683,127.91629791259766,26273300,GOOGL
2023-08-03,127.50776101336915,128.9226300095258,126.95974462662856,127.98602294921875,20089500,GOOGL
2023-08-04,128.81304236481316,131.03498339851652,127.44799563882167,127.64727020263672,26130000,GOOGL
2023-08-07,128.6934816156915,131.13462924868435,128.55398789962547,131.05491638183594,22746300,GOOGL
2023-08-08,130.148187885622,131.03497254426583,129.0720870857497,130.9253692626953,23535200,GOOGL
2023-08-09,131.18444155563853,131.56305863932315,128.53404595147833,129.19166564941406,24912900,GOOGL
2023-08-10,130.84567486536025,131.5730338228027,128.982419032258,129.2215576171875,20857800,GOOGL
2023-08-11,128.1952826458814,129.46068444854572,127.7070470566833,129.09202575683594,19569200,GOOGL
2023-08-14,128.92264146281912,130.8954854266769,128.49420192473363,130.8556365966797,24695600,GOOGL
2023-08-15,130.62648839324402,130.9453246851949,128.8130547201368,129.31124877929688,19770700,GOOGL
2023-08-16,128.23513793945312,129.8094328699446,127.4081416421522,128.23513793945312,25216100,GOOGL
2023-08-17,129.33116767322912,131.51325986348394,128.82300005410565,129.4507293701172,33446300,GOOGL
2023-08-18,128.0458214100514,128.7831540321853,125.92351762378401,126.99961853027344,30491300,GOOGL
2023-08-21,126.72061459249109,128.26501129060486,126.1028513521437,127.90631103515625,25248700,GOOGL
2023-08-22,128.04582105287807,129.8094321339003,127.85652009709561,128.61376953125,22067500,GOOGL
2023-08-23,129.70978404287024,132.92812826674933,129.40090619188467,131.89187622070312,27819700,GOOGL
2023-08-24,133.46618540825082,133.7651048844821,129.10201578850825,129.31124877929688,28500700,GOOGL
2023-08-25,129.07208995110042,130.28768448144152,126.79036820697252,129.41087341308594,26762900,GOOGL
2023-08-28,130.8356930932361,132.06124595673748,129.66992107131927,130.53677368164062,20543300,GOOGL
2023-08-29,131.76235276638167,136.07671457100213,131.76235276638167,134.0839385986328,43075600,GOOGL
2023-08-30,134.29317305416347,135.78775505005075,133.58574609016776,135.3892059326172,28315800,GOOGL
2023-08-31,135.5187206402066,137.50153814915828,135.29951407324012,135.6781463623047,30053800,GOOGL
2023-09-01,136.9634995889822,136.9634995889822,134.36292633084724,135.1699981689453,21524600,GOOGL
2023-09-05,134.9507921886889,135.92724816468564,134.09389790666236,135.27960205078125,19403100,GOOGL
2023-09-06,135.5286975357515,136.03684993312544,133.18717969715058,133.97433471679688,18684500,GOOGL
2023-09-07,133.107472423664,135.09029006394823,132.46978469670785,134.7714385986328,18844300,GOOGL
2023-09-08,134.4227137643466,136.16639282966472,134.36293291469514,135.8874053955078,23558300,GOOGL
2023-09-11,136.0468132447454,136.98342041395486,135.2995222314836,136.42544555664062,20763400,GOOGL
2023-09-12,135.76782566349192,136.37562296174207,134.70169839168076,134.8511505126953,18405500,GOOGL
2023-09-13,134.60205806109118,136.40551799947846,133.66545086125632,136.21621704101562,20749500,GOOGL
2023-09-14,137.1029870586992,138.19900467395846,135.74789884787035,137.60118103027344,24751000,GOOGL
2023-09-15,137.48160863258406,138.01966665352936,135.98702666900658,136.90370178222656,38908400,GOOGL
2023-09-18,136.11657319680083,138.65736578516098,136.11657319680083,137.71080017089844,21861300,GOOGL
2023-09-19,136.9236413807494,137.9100710046555,136.12652791530078,137.54139709472656,20353700,GOOGL
2023-09-20,137.58126321990022,137.58126321990022,133.13736584500114,133.25694274902344,29927500,GOOGL
2023-09-21,130.96524483957415,131.75238469211735,129.6001981063206,129.96885681152344,31488700,GOOGL
2023-09-22,130.28767811949052,131.55309502689272,129.13187969441304,129.77952575683594,26397300,GOOGL
2023-09-25,129.36105343327074,130.6962096792964,128.49420075473788,130.6364288330078,20094600,GOOGL
2023-09-26,129.301268578832,129.88913382067906,126.76047626460883,128.10560607910156,25718700,GOOGL
2023-09-27,128.1056261221129,130.4271970305092,128.1056261221129,130.06849670410156,22746500,GOOGL
2023-09-28,129.37101273802696,132.81852186678947,129.3211902978825,131.83209228515625,22513100,GOOGL
2023-09-29,132.79860168217624,133.56582475847176,129.8891503218669,130.38734436035156,30848100,GOOGL
2023-10-02,130.7360789985593,133.9344760337104,130.69621496363905,133.6853790283203,22288000,GOOGL
2023-10-03,133.45621581921205,133.7750520844503,131.36379486457568,131.95166015625,22989400,GOOGL
2023-10-04,132.31036298398095,135.08033576112487,132.0513075632974,134.75152587890625,26752300,GOOGL
2023-10-05,134.58213806152344,135.00061920828836,132.96797911980192,134.58213806152344,19832600,GOOGL
2023-10-06,133.5259413717916,137.66096041420468,133.5259413717916,137.0830535888672,27583200,GOOGL
2023-10-09,136.4453786655851,138.4381547168922,135.12018076702492,137.92002868652344,19278100,GOOGL
2023-10-10,137.99973822654982,139.21533280483936,136.8339660890769,137.5613250732422,27786600,GOOGL
2023-10-11,138.07947251437622,140.60033333333632,138.07947251437622,140.0423583984375,25884300,GOOGL
2023-10-12,140.54053705772182,140.7099212012559,137.76060589277833,138.46804809570312,24765500,GOOGL
2023-10-13,138.87656917154035,139.4943248880113,136.1265284648248,136.86386108398438,23420500,GOOGL
2023-10-16,137.67091603281727,139.12564907454743,137.49157350634707,138.59756469726562,28501900,GOOGL
2023-10-17,138.12928790413469,139.3946898512302,136.6845129884962,139.21534729003906,23515800,GOOGL
2023-10-18,138.94629346243022,140.21171038750475,136.883778358218,137.46168518066406,23375000,GOOGL
2023-10-19,137.9997477176618,139.15556152793368,136.88379794425464,137.25245666503906,26066000,GOOGL
2023-10-20,136.83396115706915,137.37200396894266,134.59208823419425,135.11021423339844,26315200,GOOGL
2023-10-23,134.55222488089632,137.16277170276794,133.46616564165706,136.0069580078125,26317900,GOOGL
2023-10-24,137.33216822516073,138.856640741676,136.9236454714082,138.30862426757812,44814300,GOOGL
2023-10-25,127.69708818641148,127.84654030313649,124.6182453506459,125.15629577636719,84366200,GOOGL
2023-10-26,122.82475519995113,123.88093173334005,120.83197904119783,121.83833312988281,57061100,GOOGL
2023-10-27,122.43615619505098,122.86460334434449,119.77580202707922,121.72872161865234,44566500,GOOGL
2023-10-30,122.76496724336327,124.94705944350845,122.30662966559456,124.01045227050781,28940100,GOOGL
2023-10-31,124.60828431827505,124.91716977612808,122.24684955767498,123.63182830810547,26292300,GOOGL
2023-11-01,123.62185498612891,126.0331120462072,123.27312071741295,125.99325561523438,30082400,GOOGL
2023-11-02,127.95615168958372,128.5141265655758,126.4715356220548,127.02951049804688,27124600,GOOGL
2023-11-03,127.55759664006862,129.06213705409462,127.39817091040808,128.63369750976562,26380100,GOOGL
2023-11-06,128.5838633011544,129.86919702018562,128.2052310287806,129.77952575683594,19052700,GOOGL
2023-11-07,130.23787758583876,131.43354010302204,129.41087375050458,130.49693298339844,29757300,GOOGL
2023-11-08,130.49693213138377,131.7324586731549,130.307615986695,131.36378479003906,26425800,GOOGL
2023-11-09,131.4833655819673,132.07123084598703,129.6001928928534,129.7695770263672,23747800,GOOGL
2023-11-10,129.63008754377262,132.32033215828918,128.94257737706485,132.111083984375,26913300,GOOGL
2023-11-13,131.3040066805253,132.1110785110762,130.77592226785188,131.61288452148438,18324800,GOOGL
2023-11-14,133.70530807658145,135.2098484824034,132.83845538225,133.13735961914062,32395200,GOOGL
2023-11-15,134.38285556507137,134.54228130684916,133.08756322323444,134.13375854492188,23861500,GOOGL
2023-11-16,134.70168898965295,136.7243553058011,133.8348363409247,136.43539428710938,28013200,GOOGL
2023-11-17,135.5087840376667,135.56856489215397,133.1672658790748,134.82127380371094,37240600,GOOGL
2023-11-20,133.20710755528523,136.16638098501627,133.13735310097627,135.7578582763672,27815500,GOOGL
2023-11-21,135.79769857434874,136.68448318657698,135.46890395052017,136.47525024414062,22635300,GOOGL
2023-11-22,136.97345661626224,138.91641013353967,136.97345661626224,137.98977661132812,17813900,GOOGL
2023-11-24,137.53143003219628,137.63107491048424,135.49880526671663,136.19627380371094,12514300,GOOGL
2023-11-27,135.53864982334184,137.9200163840895,135.50875940153244,135.9172821044922,23436500,GOOGL
2023-11-28,135.58848750636932,136.75425969903483,134.93086774527336,136.70443725585938,18730000,GOOGL
2023-11-29,137.073109098943,137.7904944958527,134.3529588201955,134.50242614746094,23967200,GOOGL
2023-11-30,134.5622020587288,135.06039605731448,130.80581505236393,132.05130004882812,38988300,GOOGL
2023-12-01,131.38372802734375,131.63282503822498,130.1980238229611,131.38372802734375,31431200,GOOGL
2023-12-04,129.41088263563404,129.5603347591654,127.43803098480845,128.80308532714844,36669900,GOOGL
2023-12-05,128.4842360834322,131.66271639741683,127.78676748875102,130.51687622070312,27384800,GOOGL
2023-12-06,130.9652537936094,131.3638029506084,129.41089079616714,129.55038452148438,23576200,GOOGL
2023-12-07,134.55222167539648,138.05951150592065,134.21345342229273,136.43539428710938,56767100,GOOGL
2023-12-08,133.71527108675093,135.90732172023704,133.54588694545663,134.50242614746094,32233900,GOOGL
2023-12-11,131.90184646110157,132.85837041367114,130.8855264582816,132.8085479736328,31138000,GOOGL
2023-12-12,131.3338939218721,132.51959802096323,130.7858775058627,132.0413360595703,29032800,GOOGL
2023-12-13,132.89824315365036,133.01780485463578,131.09478321330286,132.09117126464844,30104800,GOOGL
2023-12-14,132.89824114625964,133.2370094297181,129.22156685974153,131.46343994140625,38722400,GOOGL
2023-12-15,131.14457683804127,133.02774945143423,130.70616370837544,132.1210479736328,50815200,GOOGL
2023-12-18,132.15094586950747,136.6546087020942,131.95165610571698,135.3094940185547,32258000,GOOGL
2023-12-19,136.34571872444596,136.9734479764614,135.58846938189765,136.15640258789062,25476800,GOOGL
2023-12-20,138.46803076985788,141.1881655405421,137.571287721312,137.84030151367188,49107200,GOOGL
2023-12-21,138.98616251214816,140.18182502770122,138.6772694723545,139.9127960205078,27488300,GOOGL
2023-12-22,140.261542298475,141.47713686854152,140.20176145136915,140.97894287109375,26514600,GOOGL
2023-12-26,141.078574093363,142.16463337081103,140.68002497250987,141.0088348388672,16780300,GOOGL
2023-12-27,141.07857062773616,141.56680621191086,139.38471410020873,139.86297607421875,19628600,GOOGL
